07594.001,"Awarded through ISU IDIQ Contract
Contract Period:  Jan. 23, 2019 to Jan. 23, 2022 (3 year). May be extended for two (2) additional one (1) year terms.
\\schemmer\drive\marketing\General_Marketing\IDIQ contracts current\ISU_Agreement-Schemmer Associates Inc
4/7/20 - Note from Kelly Kalvelage (PM) - Due to the present circumstances, the Department of Residence has chosen to cancel this project. Unfortunately that also means we will be terminating design services. This is by no means a reflection of the services you have provided. Schemmer has done an outstanding job and I look forward to working with you all on our other projects. 
To close this project, an amendment will be processed. The project was canceled at 1% of construction. The contract equivalent amount to this is $30,248.01. Therefore, a deduct amendment will be processed for $10,576.99 – the balance for 99% construction and 100% record documents."
07598.001,"Awarded through ISU IDIQ Contract
Contract Period:  Jan. 23, 2019 to Jan. 23, 2022 (3 year). May be extended for two (2) additional one (1) year terms.
\\schemmer\drive\marketing\General_Marketing\IDIQ contracts current\ISU_Agreement-Schemmer Associates Inc
The existing window system at the south façade of the library has gaskets and seals that have failed and are allowing moisture to infiltrate the interior spaces of the building.  The project is intended to repair the existing window system by replacing the gasket material, seals, and components necessary to make the system watertight.  The scope will also include repair of interior finishes damaged by moisture infiltration.
    The desired schedule is to have bidding completed in Fall of 2019, with construction during the Summer of 2020.  We would like to start with preliminary design planning and confirm the scope and cost of work for further budget development."
07776.001,"Awarded through ISU IDIQ Contract
Contract Period:  Jan. 23, 2019 to Jan. 23, 2022 (3 year). May be extended for two (2) additional one (1) year terms.
\\schemmer\drive\marketing\General_Marketing\IDIQ contracts current\ISU_Agreement-Schemmer Associates Inc
Scope of Work
• Exterior masonry cleaning, repair, and restoration
• Clean all limestone masonry with low pressure to industry standards or recommendations.
• Repair or replace all blown out, cracked or deteriorated stone down to sound and stable masonry.  All edges should be square cut, cleaned and repaired with colored matched material.
• Identify and quantify the amount of tuck-pointing required to remove cracked, deteriorated, debonded, damaged or otherwise unsound mortar joints.
• Tuck-point mortar shall be colored and tooled to match adjacent mortar joints.
• Remove existing failed sealant from door and window headers.  Once removed, clean and reinstall new backer if necessary and reseal with new sealants with a minimum useful life of 25-years.
• Upon completion of all masonry repairs, tuck-pointing and caulking the building should be washed again with low water pressure rinse."
07860.001,"Awarded through ISU IDIQ Contract
Contract Period:  Jan. 23, 2019 to Jan. 23, 2022 (3 year). May be extended for two (2) additional one (1) year terms.
\\schemmer\drive\marketing\General_Marketing\IDIQ contracts current\ISU_Agreement-Schemmer Associates Inc"
07861.001,"Awarded through ISU IDIQ Contract
Contract Period:  Jan. 23, 2019 to Jan. 23, 2022 (3 year). May be extended for two (2) additional one (1) year terms.
\\schemmer\drive\marketing\General_Marketing\IDIQ contracts current\ISU_Agreement-Schemmer Associates Inc"
07304.001,Backfill compaction testing for sanitary sewer crossing on the Eastern Hills Drive Segment C project.
07599.004,Bid & Construction Phase
07465.002,Bid and CA Services for 07465.001
07654.003,Bid and CA Services for the Conference Center Renovation.  Bill hourly not to exceed
07410.002,"Bid and CA services for the design of a penthouse for new electrical switchgear. PO 337825.  Srvices to be provided hourly NTE $11,700.00."
06666.005,Bidding and construction phase services for the truck center companies.  All services will be provided at our standard hourly rates.
07701.001,"BILL HOURLY NOT TO EXCEED Initial Project Information
The project is located at 4812 S 114th Street in Omaha, NE.  The project scope includes the exterior remodel of the existing building walls by incorporating new veneered finishes along with raising the existing roof level by constructing a new roof above the existing and then removing the existing roof underneath.  Additional exterior remodeling scope would include parking lot resurfacing, new entrance plaza area, and fenced exterior storage area on the north side of the building.  The interior of the building would be renovated to provide for multiple, office use type tenants on the second floor and storage for McNeil Companies on the first floor.  New common space finishes are planned along with freshening up the existing restrooms.  New HVAC design would be required for the second floor with the intention of reusing/refeeding the HVAC on the first floor.
Scope of Services
Concept Design:
Establish conceptual design exterior elevations and structural concept for the new roof construction.  Prepare a concept site plan showing extents of parking lot resurfacing, fencing, and propose entrance plaza.  Provide preliminary Code Review for egress and fire-ratings based on intended use."
07164.014,"Bill Hourly Not To Exceed.  The Project is a new construction, retail use building.  The site is located in Perkins, OK.  The building shall be a prototypical Casey’s and based off the “OO Prototype.  The building is single store, wood framed, with exterior finishes that include masonry veneer, metal wall panels, and aluminum storefront.  The interior contains a convenience store retail display area, walk in coolers, restrooms, kitchen, and POS counter."
06252.018,Bill Hourly.  Measure existing space.
06252.020,Bill Hourly.  Measure existing space.
07086.001,Bill Hourly.  Site visit and report outlining our findings for a review of the building structure and identifying any visible structure damage due to the high winds/tornados.
06993.001,Billed hourly
06902.001,"BILLED HOURLY 
Miscellaneous building review and repair. 
"
06876.002,BILLED HOURLY - NO LIMIT.  Expert Witness scope of work related to concrete claim at NCSRCC Altoona Project.
06902.002,"BILLED HOURLY - Preliminary Review of BU700 Bulk Bag Unloader support from existing roof joists.  Hourty NTE $9,500.00.  PO #8600139380."
07292.001,BILLED HOURLY - Provide an assessment of the existing building for stability after a partial building collapse.  Provide structural engineering for new conventional frames to replace the collapsed PEMB frames.
07267.001,"Billed Hourly NTE $2,150.00 - Boudnary survey of approximately 52.8 acres and divide into 9 and 43.8 acres."
07098.001,"Billed Hourly. 
Perform racking review to provide preliminary rack loads for use in budgeting and preliminary analysis of the floor slab and foundation system."
06754.037,Blackwell
07596.001,"Boundary and Lot Split of Lot 3, Block 3, Amended Plat of Green Country Estates, Osage County, Ok."
07401.002,Boundary and topo
07431.001,Boundary and topo. Perdiem and travel milage is figured into the project and should not be invoiced to the client.
07302.001,Boundary Survey
07370.001,Boundary Survey
07441.001,Boundary Survey
07310.004,"Boundary survey at the Buffalo National River near Harrison, AR.  Task order number is 140P6018F0135.  Initial award = $55,640.25. Mod 1 = $43,914.05.  Mod 2 = $60,145.20"
07310.012,"Boundary survey at the Buffalo National River near Harrison, AR.  Task order number is 140P6020F0010. "
07920.001,"Boundary survey for Lot 8, Pat Young Subdivision, Pawnee County, Ok."
07918.001,"Boundary survey of 10 acres in the S/2 NW/4 Section 24, T-22-N, R-11-E, Osage County, Ok."
07652.001,"Boundary survey of 11 acres in the NW/4 of Section 14, T-22-N, R-11-E, Osage County, Ok."
07438.001,"Boundary survey of 15 acres in the NW/4 of Section 3, T-25-N, R-12-E, Osage County, Ok. "
07312.001,"Boundary Survey of 16.82 acres in Section 9, T-20-N, R-10-E, Osage County, OK."
07520.001,"Boundary survey of 25 acres in the W/2 E/2 NW/4 Section 20, T-22-N, R-12-E, Osage County, Ok."
07211.001,"Boundary survey of 28 acres in the SE/4 of Section 30, T-16-N, R-23-E, Cherokee County, Ok."
07758.001,"Boundary survey of 28.6 acres in Section 19, T-22-N, R-12-E, Osage county, Ok."
07489.001,Boundary Survey of 32 acres +- and divid into two equal tracts of land.  Prepare property discriptions.
07501.001,"Boundary survey of 5 acres adn access easement in the SW/4 of Section 13, T-22-N, R-11-E, Osage County, OK."
07894.001,"Boundary survey of 5 acres in the NW/4 of Section 15, T-22-N, R-12-E, Osage County, Ok."
07843.001,"Boundary survey of 5 acres in the SE/4 of Section 7, T-22-N, R-11-E, Osage County, Ok."
07491.001,"Boundary survey of 54.23 acres and divide into two equal acreage tracts in the SE/4 of Section 25, T-23-N, R-12-E, Osage County, OK."
07135.001,"Boundary survey of 70 acres, more or less, in the SW/4 of Section 9, T-16-N, R-14-E, Tulsa County, OK.  Subdivide the same into 5 smaller tracts of various sizes."
07150.001,"Boundary survey of 70 acres, Sec. 23-21-12."
07829.001,"Boundary survey of 8 properties in Section 17 & 20, T-19-N, R-12-E, Tulsa County, Ok."
07614.001,"Boundary survey of approx. 153 acres in the SE/4 of Section 33, T-22-N, R-7-E, Osage County, Ok. The property will possibly be divided into 3 parcels of land."
07862.001,"Boundary survey of Lot 2, Longview Estates, Phase 2."
07347.001,"Boundary survey of Section 32 in order to determine the boundary of the E/2 NE/4. Survey the boundary of the remaining 72 acres in the E/2 NE/4 Section 32, T-21-N, R-8-E, Pawnee County, Ok. Divide 72 acres into 4 equal acreage tracts, with one tract of land divided a second time, forming two 9 acre tracts. Preare Plat of survey."
07676.001,"Boundary survey of six - 10 acre tracts in the NE/4 Section 19, T-21-N, R-12-E, Osage County, ok."
07181.001,"Boundary survey of the North Half (N/2) of Section 8, T-21-N, R-12-E, Osage County, Oklahoma."
07875.001,"Boundary survey of two tracts of land in the SW/4 of Section 22, T-22-N, R-11-E, Osage County, Ok."
07167.001,Boundary survey with metes and bounds legal.
07608.001,"Boundary survey, hourly fee"
07576.001,"Boundary survey, hourly fee."
07888.001,Boundary Survey.Hourly Rate plus reimbursables
07669.001,"Boundary surveys in Sections 8 and 9,  T-22-N, R-11-E, Osage County, Ok  Four tracts to be surveyed and described."
07850.001,"Boundary, topo and utility survey for lots 2, 3 and 4, Block 1, Skiatook South, Skiatook, Osage County, Ok."
07575.001,"Bridge inspection - hourly per agreement March 18, 2019."
07311.001,Bridge inspections on eight State bridges in Nebraska.  All bridges are Fracture Critical bridges.
07638.001,Bridge Inspections on LPA Fracture Critical Bridges
07274.002,"Building and site programming to assist HFC in selecting a site for their new facility.  Engineering division has a cross divisional cap of $13,680."
07597.001,CA/CMT
06968.003,CADD drawing of relocated USPS offices for the Mall of the Bluffs.  Estimated fee $1500.00 billed hourly NTE
07100.001,"Came from 01256.EQ7 - Vets First National (Confidential).  Test Fit floor plan for a 90,000 square foot former Target building at Mall of the Bluffs.  New space will be a fullfillment center.  Billing is hourly not to exceed $4,500"
06282.001,"Camp Dodge, Building B-T61, 7105 NW 70th Avenue 
Construction Materials Testing, Soils, concrete, and Structureal Steel for facility improvements
Contract No. C222X4010SI
Iron Mountain Box #755812875"
07253.005,"Can you include the following on future invoices please (no need to resubmit current one):
change the project name from ""Phase C"" to ""Phase C1""
add PO 1259161 to the invoice.
Survey Hourly not to exceed"
06526.001,"CDBG Handicap Ramps, 4th and 5th Streets, Sycamore Street to Eddy Street."
07486.003,"Changed project manager from Dan Kerns to Pat Birch. 
10/15/19 - Change project manager from Karl Person to Pat Birch per Dan Kerns. 
Approximately 15,000 square feet of renovation of the Family Medicine Building Renovation at 4200 Douglas at a construction cost of approximately $3.9 million dollars. The space will be renovated to new offices, class rooms and student study space with toilet renovation and a new elevator and some cosmetic exterior work around the patio and south façade of the building."
06634.001,"City of Fremont has selected Schemmer to provide construction engineering for the lighting project ENH-27(60), CN 22272A"
07083.001,"City of Gretna Street Improvements, Compaction, Air, Slump and Cylinders."
07792.001,"Civil $19,500, survey $7,100, geotech $11,200; arch: $9,425. Expended for design proposal: $21,375; total fee: $68,600. Hours moved from design proposal (per Jeff's email question). Engineering: 37,800 + 1,650 = $39,450 total; Arch: 9425 + 18,750 + 975 (pm FEE for civil's part) = 29,150

Cross fee to Engineering:  $37,800. 
Civil $19,500, survey $7,100, geotech $11,200; arch: $9,425. Expended for design proposal: $21,375; total fee: $68,600."
06754.072,"Civil design for a site in Tuttle, OK."
06754.071,"Civil engineering design for a Casey's store in Hastings, NE."
06754.059,"Civil engineering design for a new store at 51st and Lynn Lane in Tulsa, OK."
06754.017,"Civil engineering for a new Casey's General Store in Akron, IA.  Civil Site design fee = $13,500.  Additional research and City Coiuncil meeting fee = $4,950."
06754.038,"Civil engineering for a new store in El Reno, OK.  Fee includes $13,000 for civil design, $4,500 for stormwater detention (if required)."
06754.042,"Civil engineering for a new store in Glenpool, OK."
06754.031,"Civil Engineering for a parking lot expansion at the existing store in Pawnee City, NE."
06754.018,"Civil Engineering for new Casey's General Store in Cozad, NE.  The original contract was for $11,300 for redesign with an additional building and parking lot.  On 11/2/17 an addiional $1,100 was approved for FAA submittals."
06754.021,"Civil Engineering for new Casey's General Store in Enid, OK."
06754.023,"Civil Engineering for new Casey's General Store in Greene, IA."
06754.064,"Civil Engineering for new Casey's General Store in La Vista, NE."
06754.074,"Civil Engineering for new Casey's General Store in Omaha, NE."
07521.001,Civil Engineering for new storage facility.
06754.067,"Civil enginering and platting for a new store in Perkins, OK."
06754.67A,"Civil enginering and platting for a new store in Perkins, OK."
07867.002,"Civil enginering for two solar projects in Burt and Dodge County, NE.  Civil engineering includes preparation of SWPPP documents, site fencing, and access permits."
07124.001,Clark Enersen has requested Schemmer to design and traffic signal rehabilitation to incorporate a westbound left turn lane at the intersection of S. 84th Street and Rockledge Drive.  The project will include a new traffic signal pole and mast arm on the NW corner of the intersection in Lincoln.
07505.001,"Client is working through State of Iowa  DPS & DIA to modify licensing for the facility to allow Medicaid reimbursement. To date facility has not had federal accrediation. Work will be hourly to the limit. Work intended to include meetings with regulators, code research, site visits and meetings with the Owner."
07089.001,Client requested testing services.  Compaction and concrete test for West Glenwood Elem. School Parking Lot.  CMT.
07259.001,CMT
07279.001,CMT
07301.001,CMT
07315.001,CMT
07373.001,CMT
07405.001,CMT
07407.001,CMT
07412.001,CMT
07414.001,CMT
07447.001,CMT
07457.001,CMT
07469.001,CMT
07482.001,CMT
07556.001,CMT
07603.001,CMT
07663.001,CMT
07664.001,CMT
07665.001,CMT
07699.001,CMT
07702.001,CMT
07760.001,CMT
07766.001,CMT
07766.002,CMT
07774.001,CMT
07793.001,CMT
07818.001,CMT
07901.001,CMT
07902.001,CMT
07923.001,CMT
07925.001,CMT
07928.001,CMT
07970.001,CMT
07960.001,CMT  #702960
07951.001,"cmt - Front Street Pavement Reconstruction Valley, NE #19091 PO #19-108"
07755.001,"CMT - PO # 0101576 NTE $22,925.00"
07427.001,CMT and Special Inspection
07231.001,CMT and Special Inspections.
07107.001,CMT and Testing
07012.001,CMT for box culvert extension.
07070.001,"CMT for Highland and Pawnee Elementary School renovations in Omaha, NE.  Contractor is Mecco-Henne.  PO #"
06986.001,CMT for lift station improvements
07040.001,CMT for sidewalk repair projects throughout Omaha in 2017.
07303.001,CMT for sidewalks repair project throughout Omaha 2018.
07303.002,CMT for sidewalks repair project throughout Omaha 2018.
07116.004,CMT Special Inspection
07114.001,CMT Testing Special Inspection
07517.001,CMT Testing Special Inspection
07265.001,"CMT, Special Inspection"
07335.001,"CMT, SWPPP, Survey"
07687.001,CMT/Asphalt Testing
07686.001,CMT/Specail Inspection
07492.001,CMT/Special Inspection
07579.002,CMT/Special Inspection
07612.003,CMT/Special Inspection
07632.001,CMT/Special Inspection
07666.001,CMT/Special Inspection
07667.001,CMT/Special Inspection
07874.001,CMT/Special Inspection
07817.001,CMT/Special Inspection 
07819.002,CMT/Special Inspection                         
07564.002,CMT/Special Inspection and SWPPPP
07522.001,CMT/Special Inspection.
07791.001,CMT/Special Inspection.  Vendor to render construction materials testing services to Syngenta regarding Bldg. 550 Additiona project.  
07572.001,CMT/Special Inspections
07658.001,CMT/SWPPP
06539.005,"Code research and concept study for remodeling of exisitng building located as 2331 University Avenue in Des Moines. Buildnig is about a 5,300 SF two story building. Onwers wants to remodel for their corporate office anc small exercist room."
07306.001,"Combination Survey.  Join 2.35 acre tract with 4.0 acre tract in Section 36, T-22-N, R-11-E, Osage County, OK."
06610.043,"Coming back to life -per Konrad 2-22-19. 
Replace Chiller"
07096.001,Compaction and Concrete test on watermain extension.
07093.001,"Compaction and Concrete Test, CMT."
07289.001,Compaction Test.
07195.001,Compaction Testing
07196.001,Compaction testing
07897.001,Complete design for Downtown sidewalk improvements along 13th Street and at the intersections of 13th Street and 14th Street and O street. 
07707.001,"Conceptual design for the Friends of the Monroe Library for their new Monroe Community Center building.  The new Community Center will be attached to the existing library, and will serve the Library and the community with its rentable assembly spaces. "
07020.001,Concrete and soil testing for NE National Guard project.
07038.001,Concrete cylinder compressive strength testing
07593.001,Conduct a topo survey and prepare an Elevation certificate.
07921.001,"Conduct an Elevation Certificate at rural property in Osage County, Ok."
07131.001,Confirm Bench mark and sanitary sewer top of rim elevations.
07734.001,Construction documents for relocation and installation of modular units for a new peak flow facility at the Omaha UPS location.
07237.009,"Construction Engineering for ADA ramp project Avoca, IA.  Services include construction inspection, construction administration, and materials testing."
07237.001,"Construction Engineering for ADA ramp project in Earling, Mimburn, and Pisgah.  Services include construction inspection, construction administration, and materials testing."
07553.001,Construction engineering for construction of approximately 1 mile of new roadway along with 2 box culverts.
07237.002,"Construction Engineering for new single reinforced concrete box culvert under US 34 at the Wabash Trace Trail.  Our services include construction administration, inspection, materials testing, and erosion control inspections."
07550.001,Construction engineering for water main replacement
06877.001,"Construction Engineering including inspection, management, contract administration, and materials testing for about .75 mile of new 3 lane roadway on Lincoln Road."
07065.001,"Construction Engineering including inspection, management, contract administration, and materials testing for about 7 miles of 6"" unbonded concrete overlay on County Road 4 from West County Line to County Road 15."
07399.001,"Construction engineering to include construction management, inspection, and materials testing for mill and overlay of 18 locations with a total of 48 lane miles in the City of Omaha."
07634.001,"Construction engineering to include construction management, inspection, construction staking, and materials testing for 8300' of bike trail.  Project is federal aid."
07944.001,Construction inspection and materials testing for storm sewer and street improvements for Street Improvement District at 177th and Polk.
07950.001,Construction inspection and materials testing for storm sewer and street improvements for Street Improvement District at 177th and Polk.
07170.001,Construction inspection and materials testing for street improvements on Leavenworth between 93rd and 94th Streets.
07703.001,Construction inspection and staking for improvements at 4 roadway crossing of BNSF railroad as part of quiet zone project.  Schemmer is a subconsultant to FHU.
07746.001,Construction management and inspection for asphalt overlay of Platteview Road from 6th Street in Springfield to 120th Street.
07305.025,Construction management and inspection for installation of Paving improvements related to the Hawkswood 3rd Addition Development.
07305.002,Construction management and inspection for installation of Paving improvements related to the Highland View project.
07305.010,Construction management and inspection for installation of paving improvements related to the Himark Development.
07305.037,Construction management and inspection for installation of Paving improvements related to the Iron Ridge Development.
07305.018,Construction management and inspection for installation of Paving improvements related to the Legends Development.
07305.036,Construction management and inspection for installation of Paving improvements related to the Prairie Village Development.
07305.027,Construction management and inspection for installation of paving improvements related to the Saltillo Business Park development.
07305.031,Construction management and inspection for installation of paving improvements related to the Sievers Landing Development.
07305.032,Construction management and inspection for installation of paving improvements related to the Sievers Landing Development.
07305.014,Construction management and inspection for installation of paving improvements related to the SWVH development.
06478.017,Construction management and inspection for installation of paving on the 15th Addition of the Village Meadows development.
06478.018,Construction management and inspection for installation of paving on the 15th Addition of the Village Meadows development.
06478.009,Construction management and inspection for installation of paving on the 20th Addition of Woodlands at Yankee Hill development.
06478.021,Construction management and inspection for installation of paving public improvements on the Pemberly Place Senior Living Project.
06478.023,Construction management and inspection for installation of sanitary sewer  public improvements related to the Southlake project.
07305.022,"Construction management and inspection for installation of sanitary sewer improvements related to the Hawkswood 3rd Addition Development. Plus amendment #1, $5,482.18."
07305.001,Construction management and inspection for installation of sanitary sewer improvements related to the Highland View project.
07305.007,Construction management and inspection for installation of sanitary sewer improvements related to the Himark Development.
07305.019,Construction management and inspection for installation of sanitary sewer improvements related to the Iron Ridge 1st Addition Development.
07305.015,Construction management and inspection for installation of sanitary sewer improvements related to the Legends Development.
07305.034,Construction management and inspection for installation of sanitary sewer improvements related to the Prairie Village Development.
07305.028,Construction management and inspection for installation of sanitary sewer improvements related to the Sievers Landing Development.
07305.005,Construction management and inspection for installation of sanitary sewer improvements related to the Southlake project.
07305.011,Construction management and inspection for installation of sanitary sewer improvements related to the SWVH development.
06478.016,Construction management and inspection for installation of sanitary sewer system on the 15th Addition of the Village Meadows development.
06478.012,Construction management and inspection for installation of sanitary sewer system on the 1st Addition of Grandale development.
06478.013,Construction management and inspection for installation of sanitary sewer system on the 1st Addition of Grandale development.
06478.011,Construction management and inspection for installation of sanitary sewer system on the 20th Addition of Woodlands at Yankee Hill development.
07731.001,"Construction management and inspection for installation of sanitary, water, storm, and paving improvements related to the Iron Ridge development."
07797.001,Construction management and inspection for installation of storm and paving improvements related to the 70th and South parcel.
06478.022,Construction management and inspection for installation of storm and paving public improvements related to the Southlake project.
07305.023,Construction management and inspection for installation of Storm sewer improvements related to the Hawkswood 3rd Addition Development.
07305.003,Construction management and inspection for installation of Storm Sewer improvements related to the Highland View project.
07305.009,Construction management and inspection for installation of storm sewer improvements related to the Himark Development.
07305.021,Construction management and inspection for installation of storm sewer improvements related to the Iron Ridge 1st Addition Development.
07305.017,Construction management and inspection for installation of Storm Sewer improvements related to the Legends Development.
07305.033,Construction management and inspection for installation of storm sewer improvements related to the Prairie Village Development.
07305.026,"Construction management and inspection for installation of Storm Sewer improvements related to the Saltillo Business Park
Development."
07305.030,Construction management and inspection for installation of storm sewer improvements related to the Sievers Landing Development.
07305.013,Construction management and inspection for installation of storm sewer improvements related to the SWVH development.
06478.020,Construction management and inspection for installation of storm sewer public improvements for the Pemberly Place Senior Living Project.
06478.014,Construction management and inspection for installation of storm sewer system on the 1st addition of the Grandale development.
06478.015,Construction management and inspection for installation of storm sewer system on the 1st addition of the Grandale development.
06478.008,Construction management and inspection for installation of storm sewer system on the 20th Addition of Woodlands at Yankee Hill development.
07305.029,Construction management and inspection for installation of water improvements related to the Sievers Landing Development.
07305.024,Construction management and inspection for installation of Water Main improvements related to the Hawkswood 3rd Addition Development.
07305.004,Construction management and inspection for installation of Water Main improvements related to the Highland View project.
07305.008,Construction management and inspection for installation of water main improvements related to the Himark Development.
07305.016,Construction management and inspection for installation of water main improvements related to the Legends Development.
07305.035,Construction management and inspection for installation of water main improvements related to the Prairie Village Development.
07305.006,Construction management and inspection for installation of water main improvements related to the Southlake project.
07305.012,Construction management and inspection for installation of water main improvements related to the SWVH development.
06478.024,Construction management and inspection for installation of water main public improvements related to the Southlake project.
06478.019,Construction management and inspection for installation of water main system on the 15th Addition of the Village Meadows development.
06478.010,Construction management and inspection for installation of water main system on the 20th Addition of Woodlands at Yankee Hill development.
07305.020,Construction management and inspection for installation ofwater main improvements related to the Iron Ridge 1st Addition Development.
07106.001,Construction Management and Inspection for Signal and ADA ramp improvements at 7 locations in City of Fremont.
06727.004,"Construction Materials Testing and Inspections, Building Addition, Pharmgate Animal Health."
07296.001,"Construction materials testing for new well, vault, and related interior improvements to South Water Treatment Plant."
06953.001,"Construction Materials Testing of site and structure.  Located on south side of West O Street, at Sun Valley Blvd intersection, Lincoln."
07962.001,Construction materials testing.  Mostly concrete testing.  Proposal sent 6/9/20. Unit Prices
06767.006,Construction materials testng and special inspections.
06666.006,Construction staking
06686.007,Construction Staking
06853.001,Construction Staking
06869.001,Construction Staking
06900.001,Construction Staking
06957.001,Construction Staking
06957.002,Construction Staking
07013.001,Construction Staking
07143.001,Construction Staking
07161.003,Construction Staking
07244.001,Construction Staking
07354.001,Construction Staking
07376.001,Construction Staking
07377.001,Construction Staking
07386.001,Construction Staking
07397.001,Construction Staking
07445.001,Construction Staking
07512.001,Construction Staking
07609.001,Construction Staking
07611.001,Construction Staking
07798.001,construction staking
06671.007,"Construction Staking  - Do not use 6671.006. 
Original project number was 6671.006.  There is a problem with the Deltek Revenue code - needed to create a new project for billing purposes.  "
06974.002,Construction Staking - HOURLY
07346.001,Construction Staking - Hourly rate only...
07380.001,Construction staking and building staking
07136.001,Construction staking at the new Vocational Agriculture Facility at Skiatook High School.
07610.001,"Construction staking for a new building known as Murphy #7736 at Walmart Supercenter #130, Muskogee, OK."
07554.001,"Construction staking for a new restaurant, The Olive Garden, Catoosa, ok."
07413.001,Construction Staking for a new soccer facility.
07525.001,"Construction staking for a new warehouse in Broken Arrow, OK."
07721.001,Construction staking for new Casey's store.
07385.001,"Construction Staking for Plaza, Red Robertson Field."
07362.001,"Construction Staking for the layout for newly constructed Nashville Street in Broken Arrow, OK."
07136.002,Construction Staking for the new Field House at Skiatook High School.
07704.001,Construction Staking Hourly Fee.
07694.001,Construction Staking Hourly time and materials fee
07366.001,Construction Staking on a Church Addition.
07388.001,"Construction staking, Omni Job number for the billing 718001"
07675.001,"Construction Staking.  Lump Sum     
Note Jason Teel will have a project for this job. Please set one up for him under .002 Thank you."
07800.001,Construction Staking. As-builts
07956.001,"Construction Stking.  Hourly Rate, Estimated cost $8,800.00"
07179.001,Construction Surveying
07372.001,"Construction surveying for a temporary parking lot and 211,000sf building addition project."
07470.001,Construction Testing
06878.006,Construction testing and inspections during construction of building for Twins Auto project.  Signed proposal letter dated 4/45/2017.
07031.001,"Construction testing at varies City of Omaha Street Repair Projects.  Purchase Order No. 1231011, sent Febuary 16, 2017.
Be sure to separate each project by a Work Order No.  The Work Order No. must be on the invoices wit the Purchase Order No.  Work Order Numbers will be assigned by City of Omaha personnel when first requesting tests at each specific site.  Keep a running summation of total expenditure on each invoice, so we can properly track the assigned budget."
07662.001,"Construction testing at varies City of Omaha Street Repair Projects.  Purchase Order Pending.
Be sure to separate each project by a Work Order No.  The Work Order No. must be on the invoices wit the Purchase Order No.  Work Order Numbers will be assigned by City of Omaha personnel when first requesting tests at each specific site.  Keep a running summation of total expenditure on each invoice, so we can properly track the assigned budget."
06958.001,Construction testing of soils and concrete.
07215.001,"Consultation, review and discussion of proposed creek bank repair documents on behalf of Andrew Sleight.  E & A Consulting Group and Papio Missouri NRD are proposing a repair of the slope and drafting plans within the backyard of the residence at 3202 N 194th Street.  From 8 to 12 feet of the backyard was lost since spring of 2017.  Working with Andrew and with Doug Ruge."
07936.001,"Contact:  Patric McLeod 
Construction Staking"
07744.01A,Contract Mod #002
06787.010,Copied over 06787.004 to this.  Moving client from Highway 2 to NGC per Tim Conway.
07732.001,"Cross charge to Arch:  $300 (electrical QA of electrical work noted on site plans).
Design, Permitting, Bid, and Construction Phase services for parking lot included in original MMC Office Addition design (Project No. 07113.002).  No building addition will be included in scope of work."
07821.002,"Cross Charge to Arch:  $6,900.00 
Type A services to prepare an onsite Planning Charrette Report to Repair Travie Drive Roadway.  Services include topographic survey, geotechnical investigation, ground penetrating radar, and civil engineering.."
07885.001,"Cross Charge to Architecure $4,200.00
**CONFIDENTIAL PROJECT**  Due diligence services for a Council Bluffs site.  Services include geotechnical, survey, wetlands delineation, Phase I ESA, Utility Assessment, Civil Assessment."
07747.002,"Cross charge to Engineering - $2,800.00

LGT Transport, LLC is proposing a ~25,600 square foot truck/trailer maintenance and service center located on Lot 4B in Bay 10 Business Park in Baytown, TX.  The building consists of ~20,800 square feet of truck/trailer maintenance and service and ~4,800 square feet of office.  Schemmer has provided preliminary building layout services for the project and it is understood the design will be based off the current floor plan layout and exterior design concept.  The building is anticipated to be a pre-engineered metal building.  Exterior walls will be a combination of metal wall panels and masonry."
07448.003,"Cross charge to Engineering $1,093.75
CA work only for OPS -  Catlin-Conestoga Elementary CA"
07448.002,"Cross charge to Engineering $1,093.75 
CA work only for King"
07467.001,"Cross Charge to Engineering $11050

The project consists of a 24x136' office addition and a second floor meeting room.  Design for this phase will finish with a GMP set."
